Timestamp,Cell_ID,RSRP,SINR,Latency,Throughput,Packet_Loss,Connected_Users,QoS_Label,KPI_Label,Prediction_Error,Anomaly,Observation,Possible_Root_Cause,Recommended_Action
2026-01-09 07:40:00,CELL_005,-94.28,26.98,24.3,213.17,0.46,131,Fair,Warning,2.7385895,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 07:50:00,CELL_001,-95.31,23.47,24.06,203.15,0.32,160,Fair,Warning,2.1206787,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 08:00:00,CELL_001,-95.19,23.1,27.73,193.27,0.37,170,Fair,Warning,10.54038,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 08:05:00,CELL_005,-96.14,27.39,20.67,213.38,0.15,133,Fair,Warning,1.8454515,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 08:10:00,CELL_003,-92.52,22.78,30.02,183.7,0.4,167,Fair,Warning,1.8115228,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 08:10:00,CELL_010,-96.76,23.71,31.26,179.12,0.56,180,Fair,Warning,2.106187,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 08:10:00,CELL_005,-90.27,25.6,23.79,204.48,0.24,130,Fair,Warning,1.8687906,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 08:25:00,CELL_002,-91.69,27.28,19.12,231.63,0.17,111,Fair,Warning,2.5180087,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 08:30:00,CELL_004,-100.75,22.57,35.7,173.39,0.4,215,Fair,Warning,2.1734712,True,High Connected Users,Cell overload,Deploy small cells or rebalance users
2026-01-09 08:35:00,CELL_006,-92.32,29.18,30.45,204.56,0.49,152,Fair,Warning,14.601779,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 08:45:00,CELL_004,-94.09,25.27,31.42,177.69,0.57,176,Fair,Warning,1.7700771,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 08:55:00,CELL_007,-94.32,24.68,24.16,203.09,0.07,154,Fair,Warning,1.944486,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 09:10:00,CELL_010,-94.2,27.35,32.17,199.47,0.4,178,Fair,Warning,1.8869137,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 09:25:00,CELL_005,-92.15,26.5,28.38,215.19,0.58,155,Fair,Warning,33.46973,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 09:25:00,CELL_007,-99.89,25.0,30.34,196.38,0.22,173,Fair,Warning,2.2953913,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 09:35:00,CELL_002,-90.62,24.58,26.49,221.0,0.48,123,Fair,Warning,1.6939815,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 09:40:00,CELL_002,-94.68,23.1,27.44,191.8,0.58,149,Fair,Warning,2.527787,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 09:45:00,CELL_008,-95.96,24.93,31.78,168.09,0.54,192,Fair,Warning,2.1772826,True,High Connected Users,Cell overload,Deploy small cells or rebalance users
2026-01-09 09:45:00,CELL_001,-98.19,24.74,31.75,177.95,0.56,208,Fair,Warning,1.7433485,True,High Connected Users,Cell overload,Deploy small cells or rebalance users
2026-01-09 09:50:00,CELL_004,-97.52,26.87,35.21,194.66,0.73,196,Fair,Warning,2.8444366,True,High Connected Users,Cell overload,Deploy small cells or rebalance users
2026-01-09 09:50:00,CELL_001,-99.06,22.77,29.02,188.37,0.69,180,Fair,Warning,1.8192902,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 10:25:00,CELL_004,-99.75,25.12,34.88,186.54,0.54,199,Fair,Warning,2.16597,True,High Connected Users,Cell overload,Deploy small cells or rebalance users
2026-01-09 11:00:00,CELL_005,-94.47,25.95,25.17,204.73,0.07,153,Fair,Warning,1.9014697,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 11:00:00,CELL_003,-96.06,22.41,33.15,184.24,0.55,197,Fair,Warning,2.368416,True,High Connected Users,Cell overload,Deploy small cells or rebalance users
2026-01-09 11:05:00,CELL_003,-95.24,23.74,33.39,195.56,0.51,169,Fair,Warning,1.7278343,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 11:05:00,CELL_006,-97.43,25.27,31.34,196.45,0.44,187,Fair,Warning,20.693588,True,High Connected Users,Cell overload,Deploy small cells or rebalance users
2026-01-09 11:15:00,CELL_006,-98.11,25.13,36.11,185.61,0.74,192,Fair,Warning,2.0930307,True,High Connected Users,Cell overload,Deploy small cells or rebalance users
2026-01-09 11:20:00,CELL_009,-102.31,24.91,36.13,194.2,0.7,212,Fair,Warning,1.8919681,True,High Connected Users,Cell overload,Deploy small cells or rebalance users
2026-01-09 11:40:00,CELL_008,-98.64,25.08,34.93,175.91,0.65,200,Fair,Warning,2.7344244,True,High Connected Users,Cell overload,Deploy small cells or rebalance users
2026-01-09 11:45:00,CELL_009,-99.03,21.66,34.44,172.4,0.55,231,Fair,Warning,1.8196968,True,High Connected Users,Cell overload,Deploy small cells or rebalance users
2026-01-09 11:55:00,CELL_001,-102.14,26.47,37.37,167.66,0.56,210,Fair,Warning,21.962221,True,High Connected Users,Cell overload,Deploy small cells or rebalance users
2026-01-09 11:55:00,CELL_007,-93.14,26.3,30.46,188.11,0.72,162,Fair,Warning,2.31881,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 12:05:00,CELL_005,-92.33,25.51,28.7,193.69,0.4,166,Fair,Warning,2.041897,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 12:15:00,CELL_006,-95.07,21.88,30.91,181.8,0.58,191,Fair,Warning,2.247094,True,High Connected Users,Cell overload,Deploy small cells or rebalance users
2026-01-09 12:25:00,CELL_002,-94.15,26.25,26.85,205.24,0.43,140,Fair,Warning,2.1067553,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 12:30:00,CELL_002,-93.83,26.02,26.68,200.75,0.49,146,Fair,Warning,2.2144144,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 12:35:00,CELL_003,-100.21,23.39,32.66,172.49,0.81,185,Fair,Warning,2.137296,True,High Connected Users,Cell overload,Deploy small cells or rebalance users
2026-01-09 12:40:00,CELL_010,-97.54,23.32,38.69,171.54,1.14,220,Fair,Warning,2.7104642,True,High Connected Users,Cell overload,Deploy small cells or rebalance users
2026-01-09 13:05:00,CELL_003,-96.89,22.69,33.51,178.97,0.59,191,Fair,Warning,1.8762145,True,High Connected Users,Cell overload,Deploy small cells or rebalance users
2026-01-09 13:15:00,CELL_004,-97.77,22.04,30.94,191.22,0.62,185,Fair,Warning,2.0312595,True,High Connected Users,Cell overload,Deploy small cells or rebalance users
2026-01-09 13:40:00,CELL_005,-95.09,24.67,28.64,208.57,0.5,156,Fair,Warning,2.3730133,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 13:45:00,CELL_009,-99.16,23.45,37.77,158.54,0.96,213,Fair,Warning,1.8411446,True,High Connected Users,Cell overload,Deploy small cells or rebalance users
2026-01-09 14:00:00,CELL_008,-99.56,24.65,35.98,176.77,0.83,215,Fair,Warning,21.092146,True,High Connected Users,Cell overload,Deploy small cells or rebalance users
2026-01-09 14:00:00,CELL_009,-99.9,22.38,35.61,165.17,0.63,209,Fair,Warning,1.865224,True,High Connected Users,Cell overload,Deploy small cells or rebalance users
2026-01-09 14:10:00,CELL_010,-97.39,23.7,35.12,180.26,0.59,196,Fair,Warning,1.8378586,True,High Connected Users,Cell overload,Deploy small cells or rebalance users
2026-01-09 14:10:00,CELL_004,-97.16,25.09,33.47,184.33,0.64,212,Fair,Warning,31.548265,True,High Connected Users,Cell overload,Deploy small cells or rebalance users
2026-01-09 14:15:00,CELL_007,-97.11,24.38,34.62,184.12,0.37,183,Fair,Warning,2.260864,True,High Connected Users,Cell overload,Deploy small cells or rebalance users
2026-01-09 14:15:00,CELL_002,-97.14,24.26,29.22,210.52,0.71,143,Fair,Warning,1.6759224,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 14:25:00,CELL_003,-95.4,25.72,30.26,194.77,0.42,172,Fair,Warning,39.93617,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 14:35:00,CELL_008,-96.05,24.42,35.76,197.43,0.71,208,Fair,Warning,1.7552439,True,High Connected Users,Cell overload,Deploy small cells or rebalance users
2026-01-09 14:40:00,CELL_008,-97.2,23.19,33.82,179.34,0.59,209,Fair,Warning,5.7065444,True,High Connected Users,Cell overload,Deploy small cells or rebalance users
2026-01-09 14:45:00,CELL_001,-99.01,25.71,33.03,186.85,0.56,196,Fair,Warning,2.1677487,True,High Connected Users,Cell overload,Deploy small cells or rebalance users
2026-01-09 14:50:00,CELL_005,-92.78,28.21,27.74,214.42,0.35,155,Fair,Warning,34.58354,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 14:50:00,CELL_001,-95.34,24.76,31.73,193.94,0.59,187,Fair,Warning,1.6765703,True,High Connected Users,Cell overload,Deploy small cells or rebalance users
2026-01-09 15:10:00,CELL_010,-98.33,21.21,38.78,144.2,0.8,232,Fair,Warning,2.7440987,True,High Connected Users,Cell overload,Deploy small cells or rebalance users
2026-01-09 15:10:00,CELL_006,-98.75,23.02,35.92,175.54,0.63,192,Fair,Warning,1.7483171,True,High Connected Users,Cell overload,Deploy small cells or rebalance users
2026-01-09 15:25:00,CELL_010,-96.66,23.36,37.19,163.32,0.61,207,Fair,Warning,2.0208411,True,High Connected Users,Cell overload,Deploy small cells or rebalance users
2026-01-09 15:30:00,CELL_009,-96.59,24.07,35.87,183.31,0.44,220,Fair,Warning,3.3820288,True,High Connected Users,Cell overload,Deploy small cells or rebalance users
2026-01-09 15:30:00,CELL_003,-94.49,23.59,31.09,194.37,0.52,190,Fair,Warning,1.7518187,True,High Connected Users,Cell overload,Deploy small cells or rebalance users
2026-01-09 16:20:00,CELL_002,-90.18,27.73,22.07,226.17,0.32,134,Fair,Warning,2.4631183,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 16:35:00,CELL_007,-97.97,24.24,31.4,184.99,0.28,177,Fair,Warning,1.920381,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 16:50:00,CELL_010,-102.4,24.64,34.92,167.59,0.68,210,Fair,Warning,2.046872,True,High Connected Users,Cell overload,Deploy small cells or rebalance users
2026-01-09 17:00:00,CELL_004,-102.1,21.86,32.78,163.42,0.67,202,Fair,Warning,2.3956988,True,High Connected Users,Cell overload,Deploy small cells or rebalance users
2026-01-09 17:10:00,CELL_008,-93.93,23.76,34.72,180.6,0.49,191,Fair,Warning,2.122259,True,High Connected Users,Cell overload,Deploy small cells or rebalance users
2026-01-09 17:10:00,CELL_006,-97.67,26.22,31.49,168.93,0.52,179,Fair,Warning,2.6824281,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 17:10:00,CELL_005,-94.48,23.35,30.25,201.48,0.62,160,Fair,Warning,3.6012409,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 17:15:00,CELL_004,-95.19,24.85,34.36,179.48,0.75,205,Fair,Warning,1.969492,True,High Connected Users,Cell overload,Deploy small cells or rebalance users
2026-01-09 17:35:00,CELL_007,-96.93,23.5,30.51,188.16,0.42,173,Fair,Warning,2.0115628,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 18:05:00,CELL_005,-92.97,20.89,30.95,185.29,0.67,158,Fair,Warning,1.6834372,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 18:15:00,CELL_006,-95.28,25.06,32.59,200.93,0.67,178,Fair,Warning,2.543636,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 18:15:00,CELL_004,-98.48,25.72,32.74,187.07,0.44,187,Fair,Warning,5.6748805,True,High Connected Users,Cell overload,Deploy small cells or rebalance users
2026-01-09 18:20:00,CELL_010,-99.18,24.35,33.08,177.56,0.69,191,Fair,Warning,2.5751183,True,High Connected Users,Cell overload,Deploy small cells or rebalance users
2026-01-09 19:05:00,CELL_008,-96.18,24.09,31.56,180.84,0.82,191,Fair,Warning,1.9217323,True,High Connected Users,Cell overload,Deploy small cells or rebalance users
2026-01-09 19:05:00,CELL_006,-94.99,25.75,29.79,193.87,0.37,165,Fair,Warning,1.7400686,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 19:20:00,CELL_010,-97.41,22.72,31.31,182.69,0.55,184,Fair,Warning,2.3495276,True,High Connected Users,Cell overload,Deploy small cells or rebalance users
2026-01-09 19:20:00,CELL_004,-93.51,24.26,34.05,179.69,0.59,182,Fair,Warning,33.145676,True,High Connected Users,Cell overload,Deploy small cells or rebalance users
2026-01-09 19:25:00,CELL_007,-91.05,26.44,28.3,185.08,0.4,165,Fair,Warning,6.7311425,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 19:40:00,CELL_003,-93.98,28.91,25.04,213.58,0.46,137,Fair,Warning,3.8252413,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 19:45:00,CELL_007,-96.16,24.9,31.9,206.94,0.72,160,Fair,Warning,1.931548,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 19:55:00,CELL_005,-92.89,24.62,24.45,201.44,0.28,138,Fair,Warning,36.66734,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 20:05:00,CELL_001,-95.22,24.13,29.21,198.3,0.44,168,Fair,Warning,1.7325244,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 20:10:00,CELL_010,-96.03,26.28,30.85,195.81,0.37,171,Fair,Warning,1.8651308,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 20:40:00,CELL_004,-95.7,25.75,30.58,179.53,0.69,193,Fair,Warning,2.5242984,True,High Connected Users,Cell overload,Deploy small cells or rebalance users
2026-01-09 20:40:00,CELL_006,-95.2,27.21,31.06,203.44,0.51,156,Fair,Warning,34.45365,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 20:45:00,CELL_001,-92.72,26.24,27.87,205.02,0.26,157,Fair,Warning,1.8269649,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 20:50:00,CELL_005,-88.74,28.58,24.14,208.18,0.33,131,Fair,Warning,2.373927,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 20:50:00,CELL_002,-89.09,26.91,26.23,224.75,0.53,120,Fair,Warning,3.3501236,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 21:10:00,CELL_009,-96.08,25.1,32.06,192.34,1.03,189,Fair,Warning,2.270686,True,High Connected Users,Cell overload,Deploy small cells or rebalance users
2026-01-09 21:15:00,CELL_003,-96.15,25.06,27.66,198.66,0.55,151,Fair,Warning,1.7845316,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 21:15:00,CELL_010,-96.15,23.58,31.39,181.67,0.38,177,Fair,Warning,37.031868,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 21:40:00,CELL_001,-94.71,25.06,28.78,194.91,0.35,162,Fair,Warning,2.7943783,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 21:40:00,CELL_006,-92.44,29.07,25.88,223.64,0.29,131,Fair,Warning,1.7639956,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 21:55:00,CELL_010,-98.58,24.82,29.47,189.2,0.16,174,Fair,Warning,21.805601,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 22:30:00,CELL_010,-94.08,25.84,30.79,192.72,0.43,162,Fair,Warning,1.9986533,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 22:30:00,CELL_005,-90.41,28.86,25.88,215.82,0.2,91,Fair,Warning,1.6951504,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 22:30:00,CELL_006,-94.17,23.74,28.12,195.33,0.48,157,Fair,Warning,1.8240727,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 22:40:00,CELL_002,-87.36,27.78,24.29,238.91,0.37,113,Fair,Warning,2.4227254,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 22:45:00,CELL_007,-94.45,27.51,26.69,218.04,0.28,133,Fair,Warning,2.0975473,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 23:00:00,CELL_001,-96.14,24.15,25.43,203.1,0.36,159,Fair,Warning,3.1425753,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 23:10:00,CELL_007,-93.1,24.8,27.55,218.47,0.77,120,Fair,Warning,3.3510554,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 23:20:00,CELL_010,-95.43,23.99,31.87,183.64,0.31,168,Fair,Warning,20.097878,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 23:35:00,CELL_002,-84.68,25.79,18.46,245.2,0.48,80,Good,Normal,2.5559514,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 23:45:00,CELL_002,-89.37,24.43,23.82,226.4,0.05,93,Fair,Warning,1.8624068,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 23:45:00,CELL_007,-93.97,25.62,23.19,196.93,0.38,119,Fair,Warning,2.9011004,True,No abnormal KPI,Unknown,Further investigation required
2026-01-09 23:55:00,CELL_002,-92.39,26.85,23.43,218.72,0.24,99,Fair,Warning,1.7382549,True,No abnormal KPI,Unknown,Further investigation required
2026-01-10 00:15:00,CELL_005,-90.18,24.84,21.53,230.55,0.11,99,Fair,Warning,34.085934,True,No abnormal KPI,Unknown,Further investigation required
2026-01-10 00:25:00,CELL_006,-89.44,25.92,23.82,214.2,0.41,121,Fair,Warning,1.7502128,True,No abnormal KPI,Unknown,Further investigation required
2026-01-10 00:40:00,CELL_005,-89.82,23.76,21.75,211.32,0.37,107,Fair,Warning,2.0590808,True,No abnormal KPI,Unknown,Further investigation required
2026-01-10 00:50:00,CELL_008,-94.05,26.45,27.02,214.04,0.31,156,Fair,Warning,1.9249645,True,No abnormal KPI,Unknown,Further investigation required
2026-01-10 00:50:00,CELL_004,-93.53,24.63,32.9,184.36,0.64,161,Fair,Warning,1.7182178,True,No abnormal KPI,Unknown,Further investigation required
2026-01-10 00:55:00,CELL_006,-95.05,26.48,31.59,234.06,0.21,135,Fair,Warning,3.2609797,True,No abnormal KPI,Unknown,Further investigation required
2026-01-10 01:10:00,CELL_001,-91.8,24.96,32.46,192.94,0.36,152,Fair,Warning,2.5343423,True,No abnormal KPI,Unknown,Further investigation required
2026-01-10 01:25:00,CELL_007,-94.76,25.33,27.12,199.49,0.68,133,Fair,Warning,6.2611136,True,No abnormal KPI,Unknown,Further investigation required
2026-01-10 01:40:00,CELL_007,-89.28,25.4,24.02,206.52,0.26,124,Fair,Warning,1.7279726,True,No abnormal KPI,Unknown,Further investigation required
2026-01-10 01:55:00,CELL_004,-95.18,27.29,29.46,212.16,0.51,144,Fair,Warning,2.149377,True,No abnormal KPI,Unknown,Further investigation required
2026-01-10 01:55:00,CELL_007,-88.54,28.59,23.69,217.4,0.47,111,Fair,Warning,1.8114089,True,No abnormal KPI,Unknown,Further investigation required
2026-01-10 02:10:00,CELL_004,-94.22,25.87,23.96,202.05,0.36,146,Fair,Warning,2.58728,True,No abnormal KPI,Unknown,Further investigation required
2026-01-10 02:10:00,CELL_003,-92.93,28.47,22.36,224.87,0.12,122,Fair,Warning,7.6793556,True,No abnormal KPI,Unknown,Further investigation required
2026-01-10 02:10:00,CELL_009,-94.23,25.89,26.41,205.98,0.32,164,Fair,Warning,1.8832816,True,No abnormal KPI,Unknown,Further investigation required
2026-01-10 02:40:00,CELL_010,-97.96,23.74,28.54,192.74,0.55,161,Fair,Warning,2.5641134,True,No abnormal KPI,Unknown,Further investigation required
2026-01-10 02:45:00,CELL_002,-86.65,28.25,17.47,237.33,0.2,93,Good,Normal,2.2776568,True,No abnormal KPI,Unknown,Further investigation required
2026-01-10 02:55:00,CELL_006,-91.29,25.02,24.92,204.39,0.63,129,Fair,Warning,23.1042,True,No abnormal KPI,Unknown,Further investigation required
2026-01-10 03:20:00,CELL_002,-87.64,29.76,20.54,238.26,0.64,76,Fair,Warning,2.382089,True,No abnormal KPI,Unknown,Further investigation required
2026-01-10 03:25:00,CELL_006,-90.92,26.46,24.48,193.09,0.33,148,Fair,Warning,1.6761042,True,No abnormal KPI,Unknown,Further investigation required
2026-01-10 03:30:00,CELL_005,-89.02,28.27,24.26,231.93,0.01,112,Fair,Warning,2.2341058,True,No abnormal KPI,Unknown,Further investigation required
2026-01-10 04:05:00,CELL_002,-90.5,22.99,25.7,219.8,0.25,110,Fair,Warning,5.2134023,True,No abnormal KPI,Unknown,Further investigation required
2026-01-10 04:20:00,CELL_006,-96.21,25.79,28.89,193.75,0.58,155,Fair,Warning,2.4990973,True,No abnormal KPI,Unknown,Further investigation required
2026-01-10 04:25:00,CELL_007,-93.36,28.15,24.65,209.32,0.27,128,Fair,Warning,2.1465619,True,No abnormal KPI,Unknown,Further investigation required
2026-01-10 04:25:00,CELL_005,-93.7,27.49,27.23,220.92,0.66,131,Fair,Warning,2.068436,True,No abnormal KPI,Unknown,Further investigation required
2026-01-10 04:30:00,CELL_004,-93.08,27.79,25.63,210.39,0.17,131,Fair,Warning,2.6283731,True,No abnormal KPI,Unknown,Further investigation required
2026-01-10 04:40:00,CELL_007,-91.09,26.47,24.16,216.72,0.14,117,Fair,Warning,11.27588,True,No abnormal KPI,Unknown,Further investigation required
2026-01-10 04:55:00,CELL_006,-93.98,26.58,22.44,203.53,0.21,141,Fair,Warning,36.76616,True,No abnormal KPI,Unknown,Further investigation required
2026-01-10 05:05:00,CELL_003,-95.63,27.43,29.83,193.31,0.55,138,Fair,Warning,2.280428,True,No abnormal KPI,Unknown,Further investigation required
2026-01-10 05:35:00,CELL_002,-89.79,27.73,21.6,237.78,0.32,104,Fair,Warning,2.0397112,True,No abnormal KPI,Unknown,Further investigation required
2026-01-10 05:40:00,CELL_003,-92.5,26.59,25.41,212.16,0.42,142,Fair,Warning,2.499577,True,No abnormal KPI,Unknown,Further investigation required
2026-01-10 05:40:00,CELL_005,-91.35,23.57,22.12,217.2,0.07,118,Fair,Warning,35.53272,True,No abnormal KPI,Unknown,Further investigation required
2026-01-10 05:45:00,CELL_001,-91.84,22.72,33.85,199.42,0.68,159,Fair,Warning,1.8213114,True,No abnormal KPI,Unknown,Further investigation required
2026-01-10 05:50:00,CELL_005,-92.39,26.71,26.14,208.49,0.23,135,Fair,Warning,1.8323814,True,No abnormal KPI,Unknown,Further investigation required
2026-01-10 06:10:00,CELL_003,-93.03,23.97,31.0,206.33,0.46,147,Fair,Warning,1.7018104,True,No abnormal KPI,Unknown,Further investigation required
2026-01-10 06:30:00,CELL_002,-89.6,27.4,22.31,207.6,0.29,111,Fair,Warning,2.4857488,True,No abnormal KPI,Unknown,Further investigation required
2026-01-10 06:55:00,CELL_003,-90.89,25.34,25.08,209.79,0.5,130,Fair,Warning,34.69125,True,No abnormal KPI,Unknown,Further investigation required
2026-01-10 07:10:00,CELL_003,-91.65,26.86,25.82,206.97,0.24,137,Fair,Warning,1.8643011,True,No abnormal KPI,Unknown,Further investigation required
2026-01-10 07:15:00,CELL_007,-90.02,26.6,25.72,201.21,0.23,149,Fair,Warning,2.3935502,True,No abnormal KPI,Unknown,Further investigation required
2026-01-10 07:20:00,CELL_007,-95.67,26.67,26.19,207.87,0.67,145,Fair,Warning,1.6804079,True,No abnormal KPI,Unknown,Further investigation required
2026-01-10 07:20:00,CELL_004,-95.27,22.48,34.33,176.87,0.75,193,Fair,Warning,1.7249509,True,High Connected Users,Cell overload,Deploy small cells or rebalance users
2026-01-10 07:25:00,CELL_003,-93.43,25.91,27.23,198.42,0.53,153,Fair,Warning,2.1784933,True,No abnormal KPI,Unknown,Further investigation required
2026-01-10 07:30:00,CELL_008,-94.78,27.39,30.18,196.68,0.53,172,Fair,Warning,1.8634917,True,No abnormal KPI,Unknown,Further investigation required
2026-01-10 07:30:00,CELL_003,-91.58,26.29,27.73,197.01,0.58,148,Fair,Warning,2.144629,True,No abnormal KPI,Unknown,Further investigation required
2026-01-10 07:35:00,CELL_006,-95.56,26.83,34.68,204.47,0.65,168,Fair,Warning,1.8245964,True,No abnormal KPI,Unknown,Further investigation required
2026-01-10 08:15:00,CELL_008,-95.01,22.5,31.35,172.17,0.73,192,Fair,Warning,1.6825849,True,High Connected Users,Cell overload,Deploy small cells or rebalance users
2026-01-10 08:20:00,CELL_010,-93.95,25.42,29.57,187.62,0.32,176,Fair,Warning,2.0972059,True,No abnormal KPI,Unknown,Further investigation required
2026-01-10 08:20:00,CELL_003,-92.36,24.15,31.0,211.46,0.67,153,Fair,Warning,1.7858902,True,No abnormal KPI,Unknown,Further investigation required
2026-01-10 08:30:00,CELL_001,-98.5,23.5,33.27,193.15,0.71,179,Fair,Warning,32.440727,True,No abnormal KPI,Unknown,Further investigation required
2026-01-10 08:30:00,CELL_002,-92.96,26.48,26.63,209.28,0.27,133,Fair,Warning,2.4249604,True,No abnormal KPI,Unknown,Further investigation required
2026-01-10 08:35:00,CELL_003,-90.99,26.59,27.19,195.66,0.32,159,Fair,Warning,2.260934,True,No abnormal KPI,Unknown,Further investigation required
2026-01-10 08:40:00,CELL_003,-95.06,24.05,29.82,199.18,0.43,171,Fair,Warning,1.9964371,True,No abnormal KPI,Unknown,Further investigation required
2026-01-10 08:45:00,CELL_002,-90.16,27.5,27.84,208.04,0.4,142,Fair,Warning,1.9137483,True,No abnormal KPI,Unknown,Further investigation required
2026-01-10 08:45:00,CELL_007,-95.92,26.15,26.08,209.94,0.4,158,Fair,Warning,18.18204,True,No abnormal KPI,Unknown,Further investigation required
2026-01-10 09:00:00,CELL_004,-95.97,25.74,31.96,185.32,0.6,169,Fair,Warning,2.4462385,True,No abnormal KPI,Unknown,Further investigation required
2026-01-10 09:00:00,CELL_006,-97.3,25.62,34.12,193.78,0.79,181,Fair,Warning,2.4732935,True,High Connected Users,Cell overload,Deploy small cells or rebalance users
2026-01-10 09:40:00,CELL_002,-91.7,24.04,29.83,213.0,0.8,129,Fair,Warning,2.0620909,True,No abnormal KPI,Unknown,Further investigation required
2026-01-10 09:50:00,CELL_007,-95.39,24.55,29.23,192.69,0.33,165,Fair,Warning,2.4779222,True,No abnormal KPI,Unknown,Further investigation required
2026-01-10 10:10:00,CELL_008,-96.57,25.26,36.34,177.98,0.84,199,Fair,Warning,1.6891851,True,High Connected Users,Cell overload,Deploy small cells or rebalance users
2026-01-10 10:15:00,CELL_003,-98.09,27.17,35.82,191.87,0.59,177,Fair,Warning,1.722926,True,No abnormal KPI,Unknown,Further investigation required
2026-01-10 10:15:00,CELL_005,-94.12,22.65,26.68,192.07,0.18,151,Fair,Warning,35.929977,True,No abnormal KPI,Unknown,Further investigation required
2026-01-10 10:20:00,CELL_002,-94.5,25.48,28.44,211.5,0.42,138,Fair,Warning,1.7563933,True,No abnormal KPI,Unknown,Further investigation required
2026-01-10 10:25:00,CELL_002,-94.09,27.13,30.21,212.93,0.22,148,Fair,Warning,2.21891,True,No abnormal KPI,Unknown,Further investigation required
2026-01-10 10:35:00,CELL_004,-99.38,26.61,30.95,191.36,0.47,187,Fair,Warning,1.8766718,True,High Connected Users,Cell overload,Deploy small cells or rebalance users
2026-01-10 10:50:00,CELL_001,-99.99,22.89,37.35,179.13,0.88,211,Fair,Warning,2.348582,True,High Connected Users,Cell overload,Deploy small cells or rebalance users
2026-01-10 10:50:00,CELL_009,-96.13,22.4,33.77,170.29,0.55,216,Fair,Warning,2.2251043,True,High Connected Users,Cell overload,Deploy small cells or rebalance users
2026-01-10 11:10:00,CELL_002,-92.28,26.1,25.43,212.69,0.33,138,Fair,Warning,2.3611066,True,No abnormal KPI,Unknown,Further investigation required
2026-01-10 11:35:00,CELL_001,-97.43,24.77,32.38,176.06,0.82,200,Fair,Warning,1.8110824,True,High Connected Users,Cell overload,Deploy small cells or rebalance users
