Timestamp,Cell_ID,RSRP,SINR,Latency,Throughput,Packet_Loss,Connected_Users,QoS_Label,KPI_Label,Anomaly
2026-01-05 01:30:00,CELL_002,-87.33,29.07,20.89,232.43,0.43,89,Fair,Warning,1.0
2026-01-05 01:35:00,CELL_002,-90.64,28.35,19.41,229.38,0.52,87,Fair,Warning,1.0
2026-01-05 01:35:00,CELL_007,-88.06,29.35,21.2,238.8,0.31,99,Fair,Warning,1.0
2026-01-05 01:50:00,CELL_002,-91.76,27.18,18.77,246.63,0.18,84,Fair,Warning,1.0
2026-01-05 02:00:00,CELL_002,-88.96,28.71,15.61,245.68,0.33,75,Good,Normal,1.0
2026-01-05 02:15:00,CELL_005,-92.65,28.0,19.66,238.0,0.14,105,Fair,Warning,1.0
2026-01-05 02:15:00,CELL_006,-93.62,25.84,77.56,144.53,0.36,132,Poor,Critical,1.0
2026-01-05 02:20:00,CELL_002,-85.67,28.6,21.23,235.86,0.43,94,Fair,Warning,1.0
2026-01-05 02:35:00,CELL_005,-86.41,30.23,21.44,227.6,0.48,105,Fair,Warning,1.0
2026-01-05 02:45:00,CELL_005,-87.25,28.15,19.35,237.72,0.64,101,Good,Normal,1.0
2026-01-05 02:50:00,CELL_002,-91.35,30.65,19.44,241.16,0.44,80,Fair,Warning,1.0
2026-01-05 03:00:00,CELL_005,-88.6,26.37,16.54,241.9,0.32,95,Good,Normal,1.0
2026-01-05 03:00:00,CELL_002,-89.66,27.84,20.67,242.73,0.02,96,Fair,Warning,1.0
2026-01-05 03:05:00,CELL_005,-86.98,27.8,19.46,223.19,0.15,84,Good,Normal,1.0
2026-01-05 03:05:00,CELL_002,-88.3,25.73,19.78,244.16,0.08,87,Good,Normal,1.0
2026-01-05 03:10:00,CELL_005,-88.79,28.95,20.16,229.91,0.06,103,Fair,Warning,1.0
2026-01-05 03:10:00,CELL_002,-87.18,28.85,21.18,241.03,0.07,81,Fair,Warning,1.0
2026-01-05 03:45:00,CELL_002,-88.1,28.28,17.54,228.81,0.14,83,Good,Normal,1.0
2026-01-05 04:00:00,CELL_002,-86.88,27.24,18.1,233.39,0.14,84,Good,Normal,1.0
2026-01-05 04:05:00,CELL_003,-89.42,28.56,19.01,243.2,0.05,111,Good,Normal,1.0
2026-01-05 04:10:00,CELL_005,-92.15,25.51,26.69,166.51,4.09,124,Poor,Critical,1.0
2026-01-05 04:10:00,CELL_002,-88.69,28.12,19.58,237.68,0.14,96,Good,Normal,1.0
2026-01-05 04:15:00,CELL_002,-89.06,27.67,17.3,241.6,0.0,81,Good,Normal,1.0
2026-01-05 04:20:00,CELL_002,-88.41,28.12,21.37,238.07,0.0,89,Fair,Warning,1.0
2026-01-05 05:20:00,CELL_007,-98.28,26.04,28.84,148.52,4.19,147,Poor,Critical,1.0
2026-01-05 05:45:00,CELL_002,-85.02,27.37,24.23,241.62,0.38,82,Fair,Warning,1.0
2026-01-05 06:10:00,CELL_005,-89.43,25.32,26.76,161.61,4.22,115,Poor,Critical,1.0
2026-01-05 06:25:00,CELL_002,-91.23,28.66,20.27,242.92,0.04,105,Fair,Warning,1.0
2026-01-05 06:35:00,CELL_008,-97.13,23.82,77.23,103.2,0.54,173,Poor,Critical,1.0
2026-01-05 09:25:00,CELL_009,-98.1,22.55,38.43,155.92,0.97,231,Fair,Warning,1.0
2026-01-05 11:30:00,CELL_009,-98.31,26.37,35.5,111.24,4.87,215,Poor,Critical,1.0
2026-01-05 11:45:00,CELL_004,-100.93,24.48,84.79,89.38,0.75,221,Poor,Critical,1.0
2026-01-05 12:20:00,CELL_009,-103.2,18.32,35.94,146.91,0.87,216,Fair,Warning,1.0
2026-01-05 12:25:00,CELL_008,-101.86,26.25,32.88,132.91,4.48,207,Poor,Critical,1.0
2026-01-05 13:05:00,CELL_010,-102.28,22.46,40.06,157.37,0.88,245,Fair,Warning,1.0
2026-01-05 13:50:00,CELL_004,-100.29,21.29,40.43,146.71,0.8,229,Fair,Warning,1.0
2026-01-05 14:15:00,CELL_006,-100.46,23.21,35.48,106.15,4.63,209,Poor,Critical,1.0
2026-01-05 14:30:00,CELL_003,-93.92,26.08,83.16,103.19,0.66,182,Poor,Critical,1.0
2026-01-05 14:40:00,CELL_009,-98.83,19.56,41.65,149.18,0.89,231,Fair,Warning,1.0
2026-01-05 15:00:00,CELL_008,-97.8,19.15,40.49,169.55,1.04,224,Fair,Warning,1.0
2026-01-05 16:05:00,CELL_001,-97.54,24.28,33.82,122.22,4.73,181,Poor,Critical,1.0
2026-01-05 16:30:00,CELL_009,-102.8,24.11,39.28,174.18,1.01,230,Fair,Warning,1.0
2026-01-05 16:45:00,CELL_009,-98.24,19.18,37.34,159.48,0.94,231,Fair,Warning,1.0
2026-01-05 19:00:00,CELL_001,-98.28,24.36,27.63,142.32,4.33,154,Poor,Critical,1.0
2026-01-05 19:30:00,CELL_006,-94.47,26.35,81.31,118.1,0.53,170,Poor,Critical,1.0
2026-01-05 19:35:00,CELL_007,-91.98,27.67,76.5,127.86,0.38,151,Poor,Critical,1.0
2026-01-05 19:55:00,CELL_001,-93.37,24.8,32.09,127.56,4.5,170,Poor,Critical,1.0
2026-01-05 21:40:00,CELL_001,-95.37,26.2,28.43,126.18,4.66,164,Poor,Critical,1.0
2026-01-05 21:55:00,CELL_003,-93.85,27.39,28.13,159.08,4.44,152,Poor,Critical,1.0
2026-01-05 22:35:00,CELL_005,-92.7,28.27,18.03,230.44,0.0,110,Fair,Warning,1.0
2026-01-05 23:05:00,CELL_002,-87.3,24.43,19.86,219.44,0.0,104,Good,Normal,1.0
2026-01-05 23:05:00,CELL_007,-112.82,26.61,23.6,235.39,0.65,113,Poor,Critical,1.0
2026-01-05 23:20:00,CELL_002,-88.9,28.97,19.19,232.87,0.21,88,Good,Normal,1.0
2026-01-05 23:25:00,CELL_002,-87.06,28.55,20.75,229.41,0.1,92,Fair,Warning,1.0
2026-01-05 23:35:00,CELL_002,-88.56,26.79,18.74,246.3,0.27,90,Good,Normal,1.0
2026-01-05 23:55:00,CELL_002,-84.4,27.97,22.78,233.59,0.01,96,Fair,Warning,1.0
2026-01-06 00:15:00,CELL_002,-88.21,28.65,24.22,236.69,0.07,95,Fair,Warning,1.0
2026-01-06 00:15:00,CELL_003,-89.2,29.82,19.32,227.99,0.2,119,Good,Normal,1.0
2026-01-06 00:30:00,CELL_002,-86.43,24.21,17.26,235.13,0.1,77,Good,Normal,1.0
2026-01-06 00:55:00,CELL_008,-94.07,24.35,23.85,144.36,4.16,138,Poor,Critical,1.0
2026-01-06 00:55:00,CELL_002,-87.09,27.18,18.39,241.57,0.02,82,Good,Normal,1.0
2026-01-06 01:05:00,CELL_005,-88.6,27.74,19.16,235.3,0.0,100,Good,Normal,1.0
2026-01-06 01:10:00,CELL_002,-89.98,26.8,19.92,238.62,0.0,95,Good,Normal,1.0
2026-01-06 01:20:00,CELL_003,-88.32,29.41,24.56,236.46,0.03,109,Fair,Warning,1.0
2026-01-06 01:20:00,CELL_002,-88.19,26.87,17.14,226.47,0.1,82,Good,Normal,1.0
2026-01-06 01:30:00,CELL_002,-89.58,29.07,20.47,239.3,0.35,88,Fair,Warning,1.0
2026-01-06 01:50:00,CELL_002,-88.13,26.89,20.63,229.67,0.01,93,Fair,Warning,1.0
2026-01-06 01:55:00,CELL_007,-88.07,23.95,25.3,140.64,4.19,121,Poor,Critical,1.0
2026-01-06 02:05:00,CELL_002,-89.33,28.79,20.31,246.12,0.15,96,Fair,Warning,1.0
2026-01-06 02:10:00,CELL_002,-89.42,28.74,23.18,245.16,0.41,81,Fair,Warning,1.0
2026-01-06 02:15:00,CELL_005,-88.61,29.29,20.63,232.68,0.0,100,Fair,Warning,1.0
2026-01-06 02:20:00,CELL_007,-89.57,29.13,19.4,228.76,0.07,107,Good,Normal,1.0
2026-01-06 02:20:00,CELL_002,-91.68,31.73,22.45,236.8,0.15,87,Fair,Warning,1.0
2026-01-06 02:25:00,CELL_002,-88.75,29.36,19.53,240.35,0.05,93,Good,Normal,1.0
2026-01-06 02:35:00,CELL_002,-89.07,25.07,18.93,226.29,0.0,96,Good,Normal,1.0
2026-01-06 02:45:00,CELL_005,-89.29,29.72,21.66,224.36,0.59,88,Fair,Warning,1.0
2026-01-06 03:15:00,CELL_007,-91.29,29.73,18.81,236.62,0.25,102,Fair,Warning,1.0
2026-01-06 03:20:00,CELL_002,-89.38,27.15,17.88,232.75,0.02,90,Good,Normal,1.0
2026-01-06 03:30:00,CELL_002,-87.96,27.4,19.89,231.66,0.2,84,Good,Normal,1.0
2026-01-06 04:15:00,CELL_005,-86.66,29.5,20.83,239.08,0.25,95,Fair,Warning,1.0
2026-01-06 04:15:00,CELL_002,-89.12,26.96,16.33,240.87,0.29,81,Good,Normal,1.0
2026-01-06 04:30:00,CELL_002,-87.6,25.67,24.12,246.02,0.05,95,Fair,Warning,1.0
2026-01-06 04:45:00,CELL_002,-90.58,30.28,18.81,226.21,0.15,104,Fair,Warning,1.0
2026-01-06 04:50:00,CELL_002,-87.65,29.66,23.25,235.39,0.56,96,Fair,Warning,1.0
2026-01-06 05:15:00,CELL_002,-92.22,28.65,19.42,244.95,0.0,97,Fair,Warning,1.0
2026-01-06 05:25:00,CELL_005,-84.26,25.48,20.61,225.56,0.0,106,Fair,Warning,1.0
2026-01-06 05:40:00,CELL_010,-94.12,26.89,83.04,117.33,0.76,168,Poor,Critical,1.0
2026-01-06 06:10:00,CELL_002,-88.42,28.56,22.69,245.35,0.16,97,Fair,Warning,1.0
2026-01-06 06:10:00,CELL_010,-96.37,25.81,29.2,147.45,4.5,170,Poor,Critical,1.0
2026-01-06 06:20:00,CELL_002,-87.51,29.46,21.39,241.15,0.1,98,Fair,Warning,1.0
2026-01-06 06:50:00,CELL_003,-92.25,27.03,78.37,107.59,0.42,147,Poor,Critical,1.0
2026-01-06 06:55:00,CELL_010,-96.38,22.87,29.24,129.32,4.4,176,Poor,Critical,1.0
2026-01-06 07:40:00,CELL_008,-94.7,23.25,80.49,110.82,0.34,179,Poor,Critical,1.0
2026-01-06 11:40:00,CELL_009,-103.54,25.87,38.25,165.94,1.16,226,Fair,Warning,1.0
2026-01-06 12:50:00,CELL_009,-100.34,21.54,38.91,152.6,0.93,239,Fair,Warning,1.0
2026-01-06 13:25:00,CELL_009,-101.23,22.88,40.52,157.72,0.88,226,Fair,Warning,1.0
2026-01-06 13:30:00,CELL_001,-100.13,22.95,82.74,103.28,0.63,203,Poor,Critical,1.0
2026-01-06 13:35:00,CELL_009,-101.73,21.49,41.06,140.95,1.0,236,Fair,Warning,1.0
2026-01-06 13:45:00,CELL_009,-102.82,20.5,40.97,156.03,0.89,236,Fair,Warning,1.0
2026-01-06 14:10:00,CELL_009,-104.9,25.49,39.69,150.37,0.97,252,Fair,Warning,1.0
2026-01-06 14:15:00,CELL_004,-103.33,22.95,35.72,160.41,0.89,230,Fair,Warning,1.0
2026-01-06 14:25:00,CELL_009,-97.46,23.65,38.34,153.23,0.95,245,Fair,Warning,1.0
2026-01-06 14:30:00,CELL_009,-102.48,22.47,40.93,155.03,0.7,246,Fair,Warning,1.0
2026-01-06 14:55:00,CELL_009,-99.56,20.87,41.03,149.52,0.73,241,Fair,Warning,1.0
2026-01-06 15:05:00,CELL_004,-103.24,21.62,39.89,156.06,0.69,235,Fair,Warning,1.0
2026-01-06 15:20:00,CELL_004,-95.79,22.57,41.86,152.27,0.59,228,Fair,Warning,1.0
2026-01-06 15:30:00,CELL_009,-101.34,23.87,40.37,163.95,1.15,240,Fair,Warning,1.0
2026-01-06 16:00:00,CELL_009,-102.24,21.07,36.98,150.66,0.75,235,Fair,Warning,1.0
2026-01-06 16:00:00,CELL_010,-94.27,23.34,83.66,90.28,0.86,194,Poor,Critical,1.0
2026-01-06 16:05:00,CELL_004,-95.1,26.63,84.48,90.98,0.74,200,Poor,Critical,1.0
2026-01-06 16:30:00,CELL_009,-100.18,21.3,41.22,155.22,0.77,236,Fair,Warning,1.0
2026-01-06 17:00:00,CELL_009,-106.21,22.48,38.74,149.11,0.98,247,Poor,Critical,1.0
2026-01-06 17:10:00,CELL_008,-96.17,24.54,33.76,105.86,4.55,206,Poor,Critical,1.0
2026-01-06 17:25:00,CELL_010,-98.43,21.78,38.89,110.03,4.92,224,Poor,Critical,1.0
2026-01-06 19:00:00,CELL_007,-93.95,24.93,29.8,125.65,4.48,174,Poor,Critical,1.0
2026-01-06 21:00:00,CELL_007,-94.0,26.35,79.71,138.11,0.4,139,Poor,Critical,1.0
2026-01-06 21:10:00,CELL_002,-85.59,27.21,20.56,242.94,0.08,86,Fair,Warning,1.0
2026-01-06 21:25:00,CELL_002,-89.38,28.72,16.88,244.49,0.11,88,Good,Normal,1.0
2026-01-06 21:30:00,CELL_002,-86.87,29.46,24.75,225.72,0.57,100,Fair,Warning,1.0
2026-01-06 22:00:00,CELL_002,-88.39,30.27,22.23,234.71,0.0,97,Fair,Warning,1.0
2026-01-06 23:15:00,CELL_002,-87.39,30.21,21.43,231.71,0.05,85,Fair,Warning,1.0
2026-01-06 23:35:00,CELL_002,-89.13,27.84,19.08,231.51,0.11,95,Good,Normal,1.0
2026-01-06 23:40:00,CELL_002,-86.48,30.48,16.96,243.44,0.31,85,Good,Normal,1.0
2026-01-07 00:35:00,CELL_002,-108.17,26.71,22.13,236.62,0.35,94,Poor,Critical,1.0
2026-01-07 00:45:00,CELL_002,-87.42,29.36,23.26,237.2,0.49,91,Fair,Warning,1.0
2026-01-07 00:50:00,CELL_002,-93.85,26.16,18.48,230.27,0.29,77,Fair,Warning,1.0
2026-01-07 01:00:00,CELL_005,-91.03,27.21,15.93,238.54,0.11,92,Fair,Warning,1.0
2026-01-07 01:00:00,CELL_007,-90.9,28.82,18.72,239.0,0.09,104,Fair,Warning,1.0
2026-01-07 01:05:00,CELL_008,-98.18,25.39,77.69,130.79,0.27,143,Poor,Critical,1.0
2026-01-07 01:05:00,CELL_002,-87.42,28.5,21.69,251.33,0.49,71,Fair,Warning,1.0
2026-01-07 01:15:00,CELL_002,-88.69,26.22,21.69,244.44,0.35,81,Fair,Warning,1.0
2026-01-07 01:20:00,CELL_002,-88.22,26.49,23.1,254.08,0.38,82,Fair,Warning,1.0
2026-01-07 01:25:00,CELL_002,-87.16,28.7,20.94,243.81,0.04,81,Fair,Warning,1.0
2026-01-07 01:30:00,CELL_002,-86.82,26.48,19.28,240.97,0.43,81,Good,Normal,1.0
2026-01-07 01:35:00,CELL_002,-88.49,27.43,17.95,239.1,0.21,80,Good,Normal,1.0
2026-01-07 01:35:00,CELL_005,-90.37,27.99,17.74,235.83,0.51,79,Fair,Warning,1.0
2026-01-07 01:55:00,CELL_005,-95.64,25.33,73.87,128.87,0.29,126,Poor,Critical,1.0
2026-01-07 02:00:00,CELL_002,-89.56,24.36,16.38,222.65,0.02,86,Good,Normal,1.0
2026-01-07 02:05:00,CELL_002,-87.3,27.39,20.27,258.03,0.38,81,Fair,Warning,1.0
2026-01-07 02:10:00,CELL_002,-93.07,25.95,18.89,242.16,0.31,92,Fair,Warning,1.0
2026-01-07 02:25:00,CELL_002,-87.51,28.09,19.15,228.97,0.09,93,Good,Normal,1.0
2026-01-07 02:35:00,CELL_002,-92.86,29.14,19.38,227.99,0.1,94,Fair,Warning,1.0
2026-01-07 02:45:00,CELL_002,-88.45,28.69,19.54,238.43,0.14,89,Good,Normal,1.0
2026-01-07 02:50:00,CELL_002,-90.74,29.0,17.69,251.11,0.29,92,Fair,Warning,1.0
2026-01-07 03:40:00,CELL_007,-88.56,28.19,74.27,141.55,0.25,100,Poor,Critical,1.0
2026-01-07 03:50:00,CELL_002,-87.24,26.94,17.74,227.21,0.3,88,Good,Normal,1.0
2026-01-07 03:55:00,CELL_002,-88.57,29.15,19.94,240.68,0.45,84,Good,Normal,1.0
2026-01-07 04:00:00,CELL_009,-94.01,26.62,79.56,102.55,0.53,177,Poor,Critical,1.0
2026-01-07 04:35:00,CELL_002,-89.55,25.5,19.04,232.31,0.07,99,Good,Normal,1.0
2026-01-07 04:40:00,CELL_005,-89.62,30.81,25.14,237.66,0.2,108,Fair,Warning,1.0
2026-01-07 05:25:00,CELL_002,-87.86,26.22,20.12,236.77,0.14,84,Fair,Warning,1.0
2026-01-07 05:30:00,CELL_002,-93.16,26.52,17.03,215.09,0.0,97,Fair,Warning,1.0
2026-01-07 06:05:00,CELL_002,-88.63,29.64,19.25,235.9,0.12,102,Good,Normal,1.0
2026-01-07 07:25:00,CELL_002,-91.79,25.07,20.41,238.59,0.0,99,Fair,Warning,1.0
2026-01-07 11:20:00,CELL_009,-103.9,22.08,41.59,157.53,0.83,236,Fair,Warning,1.0
2026-01-07 12:45:00,CELL_005,-97.77,22.92,78.07,113.81,0.47,162,Poor,Critical,1.0
2026-01-07 13:10:00,CELL_005,-97.78,23.46,34.06,111.97,4.59,177,Poor,Critical,1.0
2026-01-07 13:25:00,CELL_010,-97.6,24.3,38.2,100.86,4.61,228,Poor,Critical,1.0
2026-01-07 13:40:00,CELL_009,-98.4,19.8,35.15,86.7,4.8,219,Poor,Critical,1.0
2026-01-07 13:45:00,CELL_003,-92.61,24.36,80.72,108.05,0.7,177,Poor,Critical,1.0
2026-01-07 13:45:00,CELL_007,-98.12,22.69,35.79,103.65,4.75,187,Poor,Critical,1.0
2026-01-07 13:45:00,CELL_009,-103.36,22.43,38.11,151.2,0.78,237,Fair,Warning,1.0
2026-01-07 14:50:00,CELL_010,-101.62,22.89,41.28,155.22,0.93,224,Fair,Warning,1.0
2026-01-07 16:15:00,CELL_005,-94.49,22.4,31.12,142.4,4.63,157,Poor,Critical,1.0
2026-01-07 16:35:00,CELL_010,-99.08,20.86,39.83,165.7,0.97,230,Fair,Warning,1.0
2026-01-07 17:40:00,CELL_003,-98.71,28.25,31.09,147.49,4.55,176,Poor,Critical,1.0
2026-01-07 18:45:00,CELL_005,-93.99,26.86,28.79,146.87,4.43,149,Poor,Critical,1.0
2026-01-07 18:50:00,CELL_007,-94.61,27.61,30.33,150.28,4.58,144,Poor,Critical,1.0
2026-01-07 19:15:00,CELL_002,-91.39,29.93,19.95,250.95,0.09,94,Fair,Warning,1.0
2026-01-07 20:20:00,CELL_006,-93.72,26.0,27.55,149.68,4.28,146,Poor,Critical,1.0
2026-01-07 20:50:00,CELL_003,-95.24,27.38,78.38,118.82,0.27,155,Poor,Critical,1.0
2026-01-07 22:45:00,CELL_002,-91.93,29.79,19.66,235.06,0.15,87,Fair,Warning,1.0
2026-01-07 22:50:00,CELL_004,-94.47,25.85,78.6,125.08,0.47,154,Poor,Critical,1.0
2026-01-08 00:10:00,CELL_002,-90.5,27.53,21.56,248.18,0.06,92,Fair,Warning,1.0
2026-01-08 00:20:00,CELL_002,-89.8,25.72,14.77,235.82,0.29,85,Good,Normal,1.0
2026-01-08 00:30:00,CELL_002,-85.58,26.65,20.36,239.23,0.1,84,Fair,Warning,1.0
2026-01-08 00:35:00,CELL_005,-91.66,24.9,17.32,224.16,0.05,109,Fair,Warning,1.0
2026-01-08 00:35:00,CELL_002,-88.58,28.78,21.06,239.53,0.14,82,Fair,Warning,1.0
2026-01-08 01:05:00,CELL_005,-85.64,26.68,19.45,233.38,0.18,85,Good,Normal,1.0
2026-01-08 01:35:00,CELL_002,-88.81,25.97,18.92,226.55,0.12,87,Good,Normal,1.0
2026-01-08 01:40:00,CELL_002,-86.62,29.33,20.73,246.49,0.63,79,Fair,Warning,1.0
2026-01-08 01:45:00,CELL_005,-92.18,27.38,71.94,134.45,0.47,104,Poor,Critical,1.0
2026-01-08 01:55:00,CELL_002,-83.01,26.8,19.29,236.49,0.0,83,Good,Normal,1.0
2026-01-08 02:05:00,CELL_002,-87.53,28.6,20.85,235.05,0.0,90,Fair,Warning,1.0
2026-01-08 02:10:00,CELL_002,-87.26,27.57,18.24,236.34,0.34,95,Good,Normal,1.0
2026-01-08 02:25:00,CELL_002,-83.37,28.12,21.73,237.71,0.04,79,Fair,Warning,1.0
2026-01-08 02:25:00,CELL_005,-88.49,28.42,19.33,235.72,0.27,105,Good,Normal,1.0
2026-01-08 02:40:00,CELL_002,-84.57,32.31,21.64,254.38,0.18,86,Fair,Warning,1.0
2026-01-08 02:45:00,CELL_002,-81.37,28.07,20.13,237.96,0.23,75,Fair,Warning,1.0
2026-01-08 02:55:00,CELL_002,-92.57,29.41,21.1,244.43,0.33,90,Fair,Warning,1.0
2026-01-08 03:15:00,CELL_002,-89.86,27.17,19.76,233.4,0.0,91,Good,Normal,1.0
2026-01-08 03:20:00,CELL_002,-89.47,28.66,20.63,238.81,0.1,92,Fair,Warning,1.0
2026-01-08 03:35:00,CELL_006,-92.8,28.98,75.31,136.72,0.59,141,Poor,Critical,1.0
2026-01-08 03:40:00,CELL_002,-86.28,28.53,20.11,247.96,0.06,98,Fair,Warning,1.0
2026-01-08 03:45:00,CELL_002,-86.2,27.96,18.41,254.77,0.34,76,Good,Normal,1.0
2026-01-08 04:20:00,CELL_005,-92.61,29.86,20.33,174.82,4.14,102,Poor,Critical,1.0
2026-01-08 04:25:00,CELL_006,-93.08,26.1,28.38,164.06,4.36,145,Poor,Critical,1.0
2026-01-08 04:30:00,CELL_005,-91.17,27.1,75.82,129.11,0.24,130,Poor,Critical,1.0
2026-01-08 04:55:00,CELL_002,-87.5,31.17,21.05,253.26,0.12,85,Fair,Warning,1.0
2026-01-08 05:30:00,CELL_002,-87.2,26.02,19.87,237.06,0.2,84,Good,Normal,1.0
2026-01-08 05:45:00,CELL_002,-87.27,27.53,18.04,232.51,0.23,93,Good,Normal,1.0
2026-01-08 06:05:00,CELL_002,-89.55,30.35,22.11,256.12,0.39,105,Fair,Warning,1.0
2026-01-08 08:00:00,CELL_002,-91.58,32.05,21.37,241.67,0.31,118,Fair,Warning,1.0
2026-01-08 08:05:00,CELL_008,-98.77,25.27,30.88,132.14,4.54,173,Poor,Critical,1.0
2026-01-08 09:45:00,CELL_002,-92.1,27.91,19.4,225.65,0.08,100,Fair,Warning,1.0
2026-01-08 12:05:00,CELL_009,-102.76,20.31,42.9,159.41,0.87,234,Fair,Warning,1.0
2026-01-08 13:20:00,CELL_008,-101.74,24.55,39.4,159.92,0.97,220,Fair,Warning,1.0
2026-01-08 13:40:00,CELL_009,-106.19,23.25,41.59,151.79,0.7,250,Poor,Critical,1.0
2026-01-08 13:45:00,CELL_009,-99.51,22.21,38.54,135.44,0.78,244,Fair,Warning,1.0
2026-01-08 14:00:00,CELL_009,-101.34,21.68,38.4,152.16,0.43,240,Fair,Warning,1.0
2026-01-08 14:05:00,CELL_009,-100.29,21.87,39.06,133.87,1.02,244,Fair,Warning,1.0
2026-01-08 14:10:00,CELL_003,-96.55,24.31,31.72,127.99,4.29,184,Poor,Critical,1.0
2026-01-08 14:10:00,CELL_008,-101.26,25.43,40.09,153.71,0.97,232,Fair,Warning,1.0
2026-01-08 14:50:00,CELL_009,-100.65,23.42,39.54,158.0,1.11,230,Fair,Warning,1.0
2026-01-08 18:15:00,CELL_004,-97.49,18.23,40.33,161.98,0.89,215,Fair,Warning,1.0
2026-01-08 20:45:00,CELL_002,-88.56,28.24,18.35,220.83,0.11,106,Good,Normal,1.0
2026-01-08 22:30:00,CELL_002,-89.3,27.29,14.02,231.08,0.28,73,Good,Normal,1.0
2026-01-08 23:10:00,CELL_002,-86.4,26.17,20.19,233.83,0.05,94,Fair,Warning,1.0
2026-01-08 23:15:00,CELL_002,-85.58,26.91,20.15,235.04,0.18,90,Fair,Warning,1.0
2026-01-08 23:25:00,CELL_002,-87.62,29.11,21.74,236.12,0.0,85,Fair,Warning,1.0
2026-01-08 23:35:00,CELL_002,-91.22,27.97,22.2,256.06,0.17,83,Fair,Warning,1.0
2026-01-08 23:40:00,CELL_002,-90.59,27.53,19.56,243.19,0.13,78,Fair,Warning,1.0
2026-01-08 23:50:00,CELL_002,-90.02,29.61,21.85,241.48,0.02,89,Fair,Warning,1.0
2026-01-09 00:20:00,CELL_002,-87.53,29.94,19.37,262.91,0.14,78,Good,Normal,1.0
2026-01-09 00:25:00,CELL_002,-87.58,26.21,22.08,230.0,0.01,82,Fair,Warning,1.0
2026-01-09 00:30:00,CELL_002,-87.56,16.31,20.86,216.98,0.12,103,Fair,Warning,1.0
2026-01-09 00:35:00,CELL_002,-87.02,26.41,19.58,245.13,0.26,81,Good,Normal,1.0
2026-01-09 00:45:00,CELL_007,-91.39,28.05,18.16,233.2,0.0,105,Fair,Warning,1.0
2026-01-09 01:05:00,CELL_002,-87.37,28.81,17.81,244.09,0.18,81,Good,Normal,1.0
2026-01-09 01:10:00,CELL_005,-89.96,27.35,19.62,238.16,0.09,94,Good,Normal,1.0
2026-01-09 01:15:00,CELL_005,-90.6,30.25,23.38,236.0,0.59,111,Fair,Warning,1.0
2026-01-09 01:25:00,CELL_002,-90.91,29.37,23.16,238.46,0.62,97,Fair,Warning,1.0
2026-01-09 01:40:00,CELL_002,-87.14,26.2,18.88,239.68,0.47,75,Good,Normal,1.0
2026-01-09 01:45:00,CELL_002,-85.39,28.39,16.63,229.81,0.37,95,Good,Normal,1.0
2026-01-09 01:50:00,CELL_002,-90.18,32.5,20.44,244.63,0.24,84,Fair,Warning,1.0
2026-01-09 01:55:00,CELL_002,-88.35,27.42,17.41,239.81,0.21,82,Good,Normal,1.0
2026-01-09 02:00:00,CELL_002,-90.13,26.57,19.03,235.85,0.46,76,Fair,Warning,1.0
2026-01-09 02:00:00,CELL_006,-93.87,25.0,79.77,128.62,0.49,143,Poor,Critical,1.0
2026-01-09 02:15:00,CELL_005,-88.49,29.79,20.43,230.66,0.15,95,Fair,Warning,1.0
2026-01-09 02:40:00,CELL_002,-86.73,26.9,20.28,242.37,0.0,81,Fair,Warning,1.0
2026-01-09 02:45:00,CELL_002,-90.85,29.27,14.0,241.87,0.06,90,Fair,Warning,1.0
2026-01-09 02:50:00,CELL_002,-88.92,26.29,20.58,250.65,0.35,87,Fair,Warning,1.0
2026-01-09 03:00:00,CELL_002,-112.86,28.59,19.23,227.27,0.31,103,Poor,Critical,1.0
2026-01-09 03:10:00,CELL_002,-89.2,29.55,19.9,229.95,0.17,101,Good,Normal,1.0
2026-01-09 03:15:00,CELL_002,-90.21,24.54,18.05,232.22,0.25,86,Fair,Warning,1.0
2026-01-09 03:30:00,CELL_002,-88.69,27.37,18.15,240.59,0.28,100,Good,Normal,1.0
2026-01-09 03:35:00,CELL_002,-86.38,29.0,17.5,242.46,0.14,83,Good,Normal,1.0
2026-01-09 03:40:00,CELL_002,-88.89,26.14,19.36,241.79,0.27,82,Good,Normal,1.0
2026-01-09 03:45:00,CELL_002,-85.5,28.87,16.51,246.11,0.07,83,Good,Normal,1.0
2026-01-09 03:50:00,CELL_002,-89.87,25.48,17.65,238.68,0.0,81,Good,Normal,1.0
2026-01-09 03:55:00,CELL_002,-92.55,29.21,19.81,229.05,0.19,100,Fair,Warning,1.0
2026-01-09 04:55:00,CELL_009,-93.86,27.35,36.44,131.83,4.93,180,Poor,Critical,1.0
2026-01-09 05:00:00,CELL_006,-95.23,28.11,25.13,156.44,4.33,152,Poor,Critical,1.0
2026-01-09 05:05:00,CELL_002,-91.05,27.56,19.03,239.04,0.14,93,Fair,Warning,1.0
2026-01-09 06:15:00,CELL_002,-87.46,26.13,20.62,229.58,0.07,91,Fair,Warning,1.0
2026-01-09 07:50:00,CELL_006,-95.55,23.28,27.44,124.36,4.65,168,Poor,Critical,1.0
2026-01-09 08:25:00,CELL_003,-95.44,24.33,28.63,142.16,4.65,152,Poor,Critical,1.0
2026-01-09 12:05:00,CELL_004,-118.93,23.54,38.88,157.22,0.73,229,Poor,Critical,1.0
2026-01-09 12:45:00,CELL_009,-102.43,22.01,37.5,156.23,0.96,243,Fair,Warning,1.0
